Volume,Centroid_Z,Centroid_Y,Centroid_X,Major_Axis_Length,Minor_Axis_Length,Elongation,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
4892.0,32.800081766148814,604.7375306623059,919.017170891251,36.722778286821644,11.344741252745361,3.236986853087984,ID8377,8377,132.0,4892.0,919.017170891251,604.7375306623059,32.800081766148814,0.0,0,10.530911095252907,1,,0.5727083666613342,1.0,0.0,1.0,3580.0,0.4947248200528816,-0.4777857264722027,-2.118284349127276
1812.0,32.469646799117,643.3807947019867,919.6456953642385,29.84887605439659,7.423078403767085,4.021091308863018,ID8378,8378,131.0,1812.0,919.6456953642383,643.3807947019867,32.469646799117,0.0,0,7.562926179631718,1,,0.9312474269246604,0.0,0.0,2.0,2262.0,0.9978391646325744,0.6452747594751407,0.7320500559297528
3273.0,36.2132600061106,529.1558203483044,958.4754048273755,29.721129670810875,11.97098747878485,2.482763408071646,ID8379,8379,152.0,3273.0,958.4754048273757,529.1558203483044,36.2132600061106,0.0,0,9.210554966492564,1,,1.9902912621359223,3.0,0.0,3.0,6765.0,1.4178172975540937,0.7854880568013128,1.2351195559193109
738.0,32.53116531165312,627.079945799458,948.2303523035231,28.17911328261456,3.9400673549909606,7.151936945169103,ID8380,8380,155.0,738.0,948.2303523035232,627.079945799458,32.53116531165312,0.0,0,5.606036454201471,1,,1.522748375116063,0.0,0.0,4.0,1640.0,1.9431254919156489,0.7161957276604729,0.6540669436387064
609.0,35.0311986863711,554.7536945812808,932.720853858785,25.29670563491764,3.567608701007359,7.090661492045021,ID8381,8381,165.0,609.0,932.720853858785,554.7536945812808,35.0311986863711,0.0,0,5.258270146304082,1,,1.9986168741355463,0.0,0.0,5.0,1445.0,2.4509025464243632,0.7375775833908026,0.6923042638728676
3763.0,42.433696518735054,232.15227212330586,914.2583045442466,38.73478498357129,11.40487964461322,3.3963343928724923,ID8382,8382,150.0,3763.0,914.2583045442466,232.15227212330583,42.433696518735054,0.0,0,9.64899029689816,1,,3.054791709419249,6.0,0.0,6.0,14886.0,2.9998074176551843,0.8031294315401123,0.9071453180799436
547.0,36.10420475319927,645.2595978062158,712.6215722120658,18.84967248368721,3.458259480470266,5.450624104448046,ID8383,8383,135.0,547.0,712.6215722120658,645.2595978062158,36.10420475319927,0.0,0,5.073405464511547,1,,2.8077455048409403,0.0,0.0,7.0,2030.0,3.4332326950654597,0.6205273141464012,0.6263095644859088
376.0,35.5186170212766,648.531914893617,748.1622340425532,29.590416205341292,2.2237677995159237,13.30643253840739,ID8384,8384,134.0,376.0,748.1622340425532,648.531914893617,35.5186170212766,0.0,0,4.477474060769193,1,,2.86217008797654,0.0,0.0,8.0,976.0,3.840389837034351,0.5817204233740698,0.548194547751689
2072.0,38.80550193050193,198.41554054054055,925.4966216216217,36.80141984805837,6.969065700826458,5.280682006440851,ID8385,8385,175.0,2072.0,925.4966216216216,198.41554054054052,38.80550193050193,0.0,0,7.908614025084603,1,,3.7904487443392334,0.0,0.0,9.0,9207.0,4.444622577475641,0.3180126603023976,0.4115385887217618
1714.0,39.24154025670945,323.5781796966161,923.9130688448074,25.954472728229167,5.949731786366377,4.362292899942653,ID8386,8386,177.0,1714.0,923.9130688448074,323.5781796966161,39.24154025670945,0.0,0,7.424047400918513,1,,4.661739624786811,0.0,0.0,10.0,8200.0,4.989963480681708,0.7520016313005315,0.8019825483338108
1464.0,37.68306010928962,454.53005464480873,827.4979508196722,28.324830810894706,5.174640778728017,5.473777218958425,ID8387,8387,160.0,1464.0,827.4979508196722,454.53005464480873,37.68306010928962,0.0,0,7.043969861883599,1,,5.098919840818647,0.0,0.0,155.0,8969.0,8.993955369570026,0.7257916412810134,0.4768491942599645
798.0,38.581453634085214,478.29824561403507,926.312030075188,19.163849220634336,6.117181130359946,3.132790874136941,ID8388,8388,170.0,798.0,926.312030075188,478.2982456140351,38.581453634085214,0.0,0,5.754020798370341,1,,6.573816155988858,12.0,0.0,12.0,7080.0,5.975272902541778,0.8576609564679952,1.015872003051615
1165.0,37.585407725321886,560.9115879828327,885.3124463519314,45.49720938590251,4.177168482510387,10.89187797341602,ID8389,8389,166.0,1165.0,885.3124463519314,560.9115879828327,37.585407725321886,0.0,0,6.527483339502631,1,,3.3109721432632178,0.0,0.0,13.0,5824.0,5.665540521053306,0.602733242193225,0.4395497853211945
1131.0,39.33244916003537,159.24845269672855,949.7267904509284,22.258646926443276,6.60061427410938,3.3722084039589837,ID8390,8390,174.0,1131.0,949.7267904509284,159.24845269672855,39.33244916003537,0.0,0,6.463354826226605,1,,8.969359331476323,14.0,0.0,14.0,9660.0,6.720383799914806,0.8582381251571309,1.2328316617698336
1040.0,40.15769230769231,106.88846153846154,942.4423076923077,28.29651771214976,5.776751237284876,4.898344510581587,ID8393,8393,193.0,1040.0,942.4423076923076,106.88846153846154,40.15769230769231,0.0,0,6.285139335191904,1,,9.123491179201483,17.0,0.0,17.0,9826.0,8.481040284417785,0.671588368094586,0.8644019764613738
486.0,39.109053497942384,209.4917695473251,943.6748971193416,17.175873780395634,3.701938931025157,4.639696683391591,ID8394,8394,266.0,486.0,943.6748971193416,209.4917695473251,39.109053497942384,0.0,0,4.877334631253601,1,,71.0567081604426,18.0,0.0,158.0,51374.0,71.9081504301844,0.5045233723023821,0.6627340931548618
283.0,38.579505300353354,252.75971731448763,942.8374558303886,17.95784558203691,2.113536239093002,8.496587496291664,ID8395,8395,138.0,283.0,942.8374558303886,252.75971731448763,38.57950530035336,0.0,0,4.07285806296218,1,,6.741935483870968,0.0,0.0,19.0,2299.0,9.104182995062777,0.6145425057440194,0.5637363681505826
1306.0,41.24502297090352,306.9540581929556,767.9709035222052,20.776019404977013,8.341687505364169,2.4906254749553827,ID8396,8396,156.0,1306.0,767.9709035222052,306.9540581929556,41.24502297090352,0.0,0,6.780861217925655,1,,11.733939738487775,20.0,0.0,20.0,20640.0,9.851326083117698,0.8802999343017834,1.1152768641929336
1478.0,40.21515561569689,331.27740189445194,804.2388362652233,35.326555951409055,6.049842502773033,5.839252168170761,ID8397,8397,169.0,1478.0,804.2388362652233,331.27740189445194,40.21515561569689,0.0,0,7.066352122618397,1,,8.98976691301876,0.0,0.0,21.0,15813.0,10.393777559093497,0.7422189480566038,0.7369437051509046
624.0,38.48076923076923,350.07371794871796,869.3621794871794,28.46697797946241,2.2297528328835434,12.766876023047168,ID8398,8398,178.0,624.0,869.3621794871794,350.073717948718,38.48076923076923,0.0,0,5.301091821273772,1,,5.903181189488244,0.0,0.0,22.0,4268.0,9.75469364140986,0.5781151151874052,0.4433820628797458
898.0,40.48886414253897,499.3708240534521,774.5167037861916,21.003795005528175,6.797487050630783,3.0899352730034395,ID8399,8399,3.0,898.0,774.5167037861916,499.3708240534521,40.48886414253897,0.0,0,5.984978240517117,1,,13.75301764159703,23.0,0.0,23.0,14812.0,11.282380195429583,0.8595112424118913,1.1268860908176286
353.0,38.4957507082153,512.3314447592068,923.3314447592068,21.055956410820947,2.2279045338326227,9.45101376251467,ID8400,8400,4.0,353.0,923.3314447592068,512.3314447592068,38.4957507082153,0.0,0,4.384250552313704,1,,8.586510263929618,0.0,0.0,24.0,2928.0,11.52116951110308,0.6515727171117065,0.5880514344319367
3222.0,41.85785226567349,142.55276225946616,839.4854127870888,38.19164595156249,7.743310293632674,4.932211741917083,ID8401,8401,173.0,3222.0,839.4854127870888,142.55276225946616,41.85785226567349,0.0,0,9.162464583333096,1,,12.135922330097088,0.0,0.0,25.0,41250.0,12.49653517469642,0.7460248984512827,0.8298814512378516
1226.0,41.15089722675367,257.9094616639478,797.2381729200653,24.796142434022414,6.259472687490242,3.961378804891713,ID8402,8402,197.0,1226.0,797.2381729200653,257.9094616639478,41.15089722675367,0.0,0,6.639478266407461,1,,11.928368391131324,0.0,0.0,26.0,20982.0,12.959439973391468,0.7403057584548669,0.7830876499983093
1677.0,43.67561121049493,88.6308884913536,887.8604651162791,24.081256475741554,7.885048503473164,3.054040373389507,ID8403,8403,18.0,1677.0,887.8604651162791,88.6308884913536,43.67561121049493,0.0,0,7.370237526443454,1,,18.12961910176237,30.0,0.0,30.0,31890.0,14.67405530959762,0.8594193996324808,1.142079454431036
278.0,40.485611510791365,176.33812949640287,895.0287769784172,19.840928422800932,2.2087647927208347,8.98281631805629,ID8404,8404,9.0,278.0,895.0287769784172,176.33812949640287,40.485611510791365,0.0,0,4.048729190665098,1,,11.090909090909092,0.0,0.0,31.0,3782.0,14.881510618508102,0.6323835162431967,0.5774421251297178
579.0,40.991364421416236,284.1658031088083,774.4386873920553,20.793021930833294,3.5982765964160297,5.778605777983729,ID8405,8405,198.0,579.0,774.4386873920553,284.1658031088083,40.99136442141624,0.0,0,5.170469549883058,1,,13.684647302904564,0.0,0.0,34.0,9894.0,16.685127800829253,0.6804785868752399,0.664225504644424
2337.0,43.41634574240479,289.4227642276423,675.1168164313223,35.33668717630638,7.246380878995441,4.8764600931665445,ID8406,8406,161.0,2337.0,675.1168164313223,289.4227642276423,43.41634574240479,0.0,0,8.232341307558125,1,,18.14121037463977,35.0,0.0,35.0,44065.0,17.491849888953727,0.7663988421414721,0.8999669942035979
1961.0,44.19683834778174,309.6389597144314,618.4074451810301,22.3186039690919,9.156150981656733,2.4375530737538718,ID8407,8407,184.0,1961.0,618.4074451810301,309.6389597144314,44.19683834778174,0.0,0,7.7647890487634355,1,,22.661177439275423,36.0,0.0,36.0,55044.0,17.38959228102853,0.8212518983503386,1.1752477717516348
